word,source,date,title,frequency
"Lee,",https://www.slate.fr/monde/regle-baillon-mondial-trump-entraver-acces-avortement-mexico-city-policy-anti-ivg-dangers-mort-femmes-deces-grossesse,27 janvier 2025 à 13h09,"Avec la «règle du bâillon mondial», Donald Trump va entraver l'accès à l'avortement dans le monde entier",1
ancienne,https://www.slate.fr/monde/regle-baillon-mondial-trump-entraver-acces-avortement-mexico-city-policy-anti-ivg-dangers-mort-femmes-deces-grossesse,27 janvier 2025 à 13h09,"Avec la «règle du bâillon mondial», Donald Trump va entraver l'accès à l'avortement dans le monde entier",1
représentante,https://www.slate.fr/monde/regle-baillon-mondial-trump-entraver-acces-avortement-mexico-city-policy-anti-ivg-dangers-mort-femmes-deces-grossesse,27 janvier 2025 à 13h09,"Avec la «règle du bâillon mondial», Donald Trump va entraver l'accès à l'avortement dans le monde entier",1
démocrate,https://www.slate.fr/monde/regle-baillon-mondial-trump-entraver-acces-avortement-mexico-city-policy-anti-ivg-dangers-mort-femmes-deces-grossesse,27 janvier 2025 à 13h09,"Avec la «règle du bâillon mondial», Donald Trump va entraver l'accès à l'avortement dans le monde entier",1
Californie.,https://www.slate.fr/monde/regle-baillon-mondial-trump-entraver-acces-avortement-mexico-city-policy-anti-ivg-dangers-mort-femmes-deces-grossesse,27 janvier 2025 à 13h09,"Avec la «règle du bâillon mondial», Donald Trump va entraver l'accès à l'avortement dans le monde entier",1
Le,https://www.slate.fr/monde/regle-baillon-mondial-trump-entraver-acces-avortement-mexico-city-policy-anti-ivg-dangers-mort-femmes-deces-grossesse,27 janvier 2025 à 13h09,"Avec la «règle du bâillon mondial», Donald Trump va entraver l'accès à l'avortement dans le monde entier",1
n'a,https://www.slate.fr/monde/regle-baillon-mondial-trump-entraver-acces-avortement-mexico-city-policy-anti-ivg-dangers-mort-femmes-deces-grossesse,27 janvier 2025 à 13h09,"Avec la «règle du bâillon mondial», Donald Trump va entraver l'accès à l'avortement dans le monde entier",1
cependant,https://www.slate.fr/monde/regle-baillon-mondial-trump-entraver-acces-avortement-mexico-city-policy-anti-ivg-dangers-mort-femmes-deces-grossesse,27 janvier 2025 à 13h09,"Avec la «règle du bâillon mondial», Donald Trump va entraver l'accès à l'avortement dans le monde entier",1
adopté.,https://www.slate.fr/monde/regle-baillon-mondial-trump-entraver-acces-avortement-mexico-city-policy-anti-ivg-dangers-mort-femmes-deces-grossesse,27 janvier 2025 à 13h09,"Avec la «règle du bâillon mondial», Donald Trump va entraver l'accès à l'avortement dans le monde entier",1
Robin,https://www.slate.fr/monde/regle-baillon-mondial-trump-entraver-acces-avortement-mexico-city-policy-anti-ivg-dangers-mort-femmes-deces-grossesse,27 janvier 2025 à 13h09,"Avec la «règle du bâillon mondial», Donald Trump va entraver l'accès à l'avortement dans le monde entier",1
Couturier,https://www.slate.fr/monde/regle-baillon-mondial-trump-entraver-acces-avortement-mexico-city-policy-anti-ivg-dangers-mort-femmes-deces-grossesse,27 janvier 2025 à 13h09,"Avec la «règle du bâillon mondial», Donald Trump va entraver l'accès à l'avortement dans le monde entier",1
Ces,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
derniers,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
"mois,",https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
sur,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",4
les,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",10
côtes,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
"canadiennes,",https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
un,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",6
nombre,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
anormalement,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
élevé,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
de,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",29
requins,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",6
ont,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
été,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",5
retrouvés,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
morts.,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
La,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
plupart,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
d'entre,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
eux,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
étaient,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
touchés,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
par,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",5
une,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",6
anomalie,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
au,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",5
cerveau.,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",2
Bien,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",2
qu'elle,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
soit,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
observée,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
près,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
la,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",14
communauté,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
"scientifique,",https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
cette,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",2
vague,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",2
décès,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",2
inquiète,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
et,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",7
reste,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
difficile,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
à,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",5
expliquer.,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
L'un,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
d'eux,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
a,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",7
retrouvé,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
plage,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
"l'Île-du-Prince-Édouard,",https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
l'est,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
du,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",4
Canada.,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
Le,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",4
requin,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",5
était,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
mâle,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
mesurant,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
"2,65",https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
mètres,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
pesant,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
227,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
kilos.,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
Son,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
autopsie,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
réalisée,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
Collège,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",2
vétérinaire,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",4
l'Atlantique,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
l'université,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
"l'île,",https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
elle,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
rapidement,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
écarté,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
hypothèses,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
plus,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",2
probables.,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
ne,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",3
souffrait,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
d'aucune,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
blessure,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
physique,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
importante,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
ses,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",2
organes,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
internes,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
présentaient,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",2
aucun,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",2
traumatisme.,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
"Jusqu'alors,",https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
mort,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",2
l'animal,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",2
demeurait,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
mystère.,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
Ce,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
n'est,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
qu'après,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
des,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",8
analyses,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
microscopiques,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",1
que,https://www.slate.fr/monde/canada-quelque-chose-mysterieux-tue-grands-requins-blancs-cerveau-inflammation-maladie-autopsie-deces-mort-scientifiques,4 février 2025 à  7h55,"Au Canada, quelque chose de mystérieux tue les grands requins blancs",3
